player_id,player_name,season,def_rapm,def_ci_low,def_ci_high,off_rapm,off_ci_low,off_ci_high,net_rapm,net_ci_low,net_ci_high,def_shots,off_shots
1630598,Wiggins,pooled,-0.05767961502754674,-1.5347687654534399,1.183192450687566,1.7297258310049908,0.3626834394147994,3.12350648067168,1.672046215977444,-0.05969275904350457,3.4169601247897528,7682,7821
1629663,King,pooled,-0.05862846172688807,-0.2784549551823146,0.0,0.1019419933179521,0.0,0.32590849143732986,0.04331353159106403,0.0,0.10487010692102273,51,59
1631219,Butler Jr.,pooled,-0.06194599679286973,-0.8062310456520063,0.43621106582912045,-0.4222476627609017,-1.1821262683052356,0.6055292500468468,-0.4841936595537714,-1.559897490832756,0.6180900230917868,395,405
1629726,Mathews,pooled,-0.06286377647358635,-1.5493110364437166,1.3856587420420046,-0.20932422366895606,-1.6722430457164617,1.1799820663563572,-0.2721880001425424,-2.6346167042697126,2.036581745676374,4135,4078
1642368,Dante,pooled,-0.06509800636486224,-0.5305591938339498,0.3356828242811888,0.5426522712868895,0.0,1.283364828704923,0.4775542649220273,-0.32285305366304096,1.592417090551676,99,97
1641733,Smith Jr.,pooled,-0.06608790518958836,-1.440087850631706,1.1808137296818109,-1.5616570633256948,-3.1914017836222666,-0.2165212362860282,-1.6277449685152832,-3.1928590051010026,0.14926950677708015,3829,3776
1628969,Bridges,pooled,-0.06718442803588015,-1.6872659477480214,1.2543765184516835,0.002080377384101475,-1.1759480788514352,1.465068441579781,-0.06510405065177867,-1.9691671916196296,1.7924970110038292,15557,15707
1631245,Jackson,pooled,-0.06825721697795534,-1.0129227731254369,1.0652661700375043,-1.0069271334889085,-2.153574870219942,0.17026751473836213,-1.075184350466864,-2.291365283268387,0.16204074416455086,894,913
1629022,Walker IV,pooled,-0.06896726049453587,-1.4521135612655105,1.4399392652550813,-1.0118336741890956,-2.352024217215045,0.45883161414078555,-1.0808009346836316,-2.7446023024432407,0.49328106204108757,5123,4965
1629610,Jeffries,pooled,-0.06980678334197209,-1.0430784942257951,1.0167476155179382,-0.05311968572287403,-1.3847176251015494,1.3599998733478955,-0.12292646906484611,-1.9189778184709785,1.6884375183994955,2063,1972
1642402,Freeman,pooled,-0.07080389544600328,-0.8753008450843095,0.8531349976613585,-0.5931645952836301,-1.3006804558375915,0.14519814655861468,-0.6639684907296334,-1.7379288291568626,0.3955153809418383,329,354
1642265,Dillingham,pooled,-0.07169968546795384,-1.2632048057885652,1.052044322088438,-0.06830251371183936,-1.0775942099427125,0.9555573089306888,-0.1400021991797932,-1.8252175146651437,1.1011307540994641,940,930
1628382,Jackson,pooled,-0.07602832271685744,-0.6277381697770307,0.4065646055086812,-0.605580500009561,-1.2671683996739287,-0.1309140774709117,-0.6816088227264184,-1.2614942485956488,-0.15877509878434432,195,173
1630648,Schakel,pooled,-0.0791611815871363,-0.23803208797919723,0.0,0.10999115159441211,0.0,0.32811824169519693,0.030829970007275817,0.0,0.09542549022809009,6,10
202694,Morris Sr.,pooled,-0.08133658355464868,-1.3525425162886744,1.2100758657429083,-0.4023419972534862,-1.9285259605882978,0.9783379012888027,-0.48367858080813486,-2.3710199552241353,1.2948443732078068,4325,4271
1642013,Williams,pooled,-0.0827221212362499,-0.5372864849133411,0.27196557856610226,-0.3554665908037417,-0.7162529105565554,-0.07225812979005697,-0.4381887120399916,-1.027697009553686,0.052623244073603366,200,192
1641801,Miller,pooled,-0.08311519470977069,-0.2459709395254015,0.02028773370165989,-0.003843203448234569,-0.06144395762489397,0.08743463209080723,-0.08695839815800525,-0.29448446825162433,0.089404855883603,35,33
1631133,Walker,pooled,-0.08384877743641352,-1.5019827514778221,1.7568379820020295,-1.0111415740240963,-2.1914897805270246,0.16536451316984885,-1.09499035146051,-2.99466631252621,0.6918260782040716,5287,5471
1629750,Green,pooled,-0.08757529852702854,-1.2953452011261073,1.2669325447291522,0.7850931101556109,-0.4043138710371652,2.134360963670045,0.6975178116285824,-1.2693004271312158,2.5569919372794283,3128,3226
202738,Thomas,pooled,-0.09141313651305176,-0.28839788605208355,0.06130417296313732,0.11984339312056541,-0.0534017364910945,0.3240237969345742,0.02843025660751365,-0.24139205235310388,0.2943090595884552,43,31
1629641,Langford,pooled,-0.0937306602407725,-1.0043116708870536,0.8906368700263803,-1.2469805027450442,-2.438942674638828,-0.1209070716391084,-1.3407111629858168,-2.463847398925496,-0.013034079246299301,1544,1585
1642399,Edwards,pooled,-0.09405564865338523,-0.2853471926926189,0.0,0.02040128263219192,0.0,0.06794539416242036,-0.07365436602119331,-0.23822686831960244,0.0,3,5
1630225,Todd,pooled,-0.0944167313610732,-0.430924339781272,0.3146782978081794,-0.03520594475060265,-0.2532788367044707,0.21687324971793198,-0.12962267611167586,-0.550041188352523,0.23583457638046948,90,93
1642285,Spencer,pooled,-0.09454950372491445,-0.7593062720103713,0.461139410308588,0.19894344961146354,-0.4297738045014325,0.8687821930892886,0.10439394588654909,-0.8323236417133388,1.0223002061646154,447,465
1631210,Toppin,pooled,-0.09553974090465926,-0.5768398373410701,0.3428565859057746,-0.25196185313209435,-0.6560497949454519,0.12966992114535283,-0.3475015940367536,-1.0309377465471423,0.28995906856701203,183,179
1626181,Powell,pooled,-0.09715130712335521,-1.3783524176456845,1.3851550692147716,1.6203087564837046,0.18305143284942452,3.0042011268635997,1.5231574493603495,-0.4568255448426872,3.434228231664778,9262,9110
1642275,Salaün,pooled,-0.09942149459336738,-1.3894260459838201,1.1863924621770408,-1.7355579351424133,-3.3372213607351435,-0.25578576239619744,-1.8349794297357807,-3.8127720090221504,0.32654441200680334,2192,2211
1641707,Hendricks,pooled,-0.10479814866197629,-1.127946071503695,0.9429085915073018,-0.264981817924661,-1.4114298719960787,0.7695397020181186,-0.3697799665866373,-1.6760941704907102,0.8977300830935029,1720,1695
1630611,Santos,pooled,-0.10732823624941275,-1.317612769614205,1.0250944879989656,-0.3680909969015367,-1.3465501043159365,0.5990136993731823,-0.4754192331509494,-2.10765864729639,1.188795433043266,1669,1818
1629139,Watanabe,pooled,-0.11144822064066837,-1.2385308426596258,1.268403169512457,0.2766003079486935,-0.9391745302828336,1.4788823006020766,0.16515208730802514,-1.5346682920450672,1.7456166867506666,2414,2311
1628424,Simmons,pooled,-0.11350450741990732,-0.660615489078635,0.3190407675720575,-0.27529708997488084,-0.6941225404156212,0.09830030009540014,-0.38880159739478815,-1.3555166739005804,0.3794312867509231,180,157
1631257,Samuels Jr.,pooled,-0.11496507195931395,-0.6529267732966245,0.32190197854906105,-0.012263766668319201,-0.37262813201396167,0.3003905229513724,-0.12722883862763315,-0.6796454440105262,0.485294106353685,106,116
203082,Ross,pooled,-0.11627253312343007,-1.1717730715403465,1.0174994098660528,0.3247982229702206,-1.142661768477466,1.961810057199275,0.20852568984679054,-1.5657432592452825,2.292877644838659,2319,2333
1631123,Bouyea,pooled,-0.11797731864637608,-0.5437557962460945,0.3259366648246767,0.07238683032204742,-0.6704404556470458,0.7512055304757677,-0.04559048832432866,-0.9591497798442438,0.7244840742764729,338,308
1630542,Bagley,pooled,-0.11808465011762534,-0.6813706612672814,0.4229707754451247,-0.737231731122397,-1.3344761869843633,-0.16473874542987785,-0.8553163812400224,-1.617511159053947,0.0026609945931727642,492,493
1629623,Wigginton,pooled,-0.11861596002405034,-0.6068208746269076,0.3799528699367698,-0.020264154664291815,-0.26397317744610777,0.28717378475021305,-0.13888011468834216,-0.8639348974641152,0.572208900987882,182,160
1642502,Leons,pooled,-0.12036899827234494,-0.3749393799142858,0.040503835761594414,-0.1744423015640116,-0.38822438330379155,0.0019887641498989787,-0.29481129983635657,-0.734154783042,0.0,25,28
1629633,Culver,pooled,-0.12092064937681249,-0.45570709500919343,0.17608879806022923,-0.12186498952578376,-0.9031444899382216,0.6287770050063485,-0.24278563890259625,-1.1059936730195505,0.6042455216921006,243,274
1627783,Siakam,pooled,-0.12098145209510755,-1.3705340467217104,1.2489521212121997,0.6513113700245545,-0.7769768048725757,1.8669988318218054,0.530329917929447,-1.3469729439662055,2.706039897028643,13936,14437
1630222,Jones,pooled,-0.1224182645185846,-0.4701387877065447,0.15141557711135284,0.07359898852295811,-0.24489051099158343,0.38058655452845175,-0.04881927599562649,-0.4486567336974809,0.35203443977650045,125,132
1641816,Tyson,pooled,-0.12848330593184085,-0.9484123116182542,0.8901124392862195,-0.7078137299990332,-1.7629504961717057,0.1576134266257242,-0.8362970359308741,-2.1180448169498964,0.42658248489995976,779,799
1629673,Poole,pooled,-0.12965511998190637,-1.7265539246781707,1.0751815768131092,-0.7579193300644405,-2.2768196968141616,0.730974923713226,-0.8875744500463468,-2.9332798267323574,1.1455056098595306,12798,12506
1629659,Horton-Tucker,pooled,-0.13001452449885106,-1.586618116942061,1.5187312664917774,-0.23658157069948235,-1.5853863605085352,1.3334898811505178,-0.3665960951983334,-2.290840964786207,1.4005528243397445,5699,5510
203925,Harris,pooled,-0.13241540642622884,-1.4334730038517194,1.332215450784603,0.724211876082776,-0.6855931326569115,2.335594544437545,0.5917964696565472,-1.214897349360986,2.9800364943343736,3032,2928
203920,Birch,pooled,-0.13382424995149994,-0.6032973195691621,0.3047596613597554,0.035913637869435695,-0.2969693623554309,0.40006238642844005,-0.09791061208206425,-0.6086555029327474,0.46657062949908007,233,236
1627746,Labissiere,pooled,-0.13688948794828026,-0.3200661850116051,0.0,0.08222323492783615,-0.06216214391660855,0.2810312290290662,-0.05466625302044412,-0.19918299178534857,0.03887311444021901,18,21
201577,Lopez,pooled,-0.14147048289032582,-0.92646419575538,0.6160800974973464,-0.10940125642487634,-1.2041597991305177,0.8758550802688373,-0.2508717393152022,-1.7224012667534836,1.1999995486767112,639,638
1641989,Harkless,pooled,-0.14364133139435145,-0.6373564331374052,0.33668680631853115,-5.559658388776114e-06,-0.6038493592404964,0.5887367471374412,-0.14364689105274023,-0.6403613316270061,0.4586341147200513,232,266
1631301,Sims,pooled,-0.14505549376530183,-0.6299714940284759,0.2855345447866019,-0.13522513641380626,-0.5980301642625135,0.354400925407895,-0.2802806301791081,-1.035732741126608,0.32943621116465965,204,185
1631246,Williams Jr.,pooled,-0.14754538199313433,-1.5997509216574142,1.2487791661588117,-0.23932175283374932,-1.372130129881039,0.9908270988728546,-0.3868671348268836,-2.2515492604197402,1.3878567629484797,3391,3432
1630564,Gray,pooled,-0.15025147964611296,-0.6473516925844637,0.20752816991107834,0.0003629730071470879,-0.5196095492233838,0.38348677367605605,-0.14988850663896588,-1.1617370343050262,0.5535629204188153,134,131
1629007,Porter,pooled,-0.1513971190340513,-1.4888199166067022,1.1408172740772626,0.02551126511862105,-0.8940873288048582,0.8560146069375892,-0.12588585391543022,-1.7888402537037922,1.2318267552798832,660,642
1626195,Hernangomez,pooled,-0.1519227210345055,-0.8645978556164934,0.6883805727785985,-0.44217014697301343,-1.2442633389456657,0.29977498733904534,-0.5940928680075189,-1.5491895373793836,0.5176844400606206,800,806
1641752,Klintman,pooled,-0.1533452039864326,-0.4570294699337766,0.06803084465271933,-0.059165834857902305,-0.24839888510615069,0.05039886086979899,-0.2125110388443349,-0.5823432223354572,0.048833965858094644,54,69
1642269,Carter,pooled,-0.15598480988914715,-1.1211331713320212,0.6750823620209566,0.15075458830989344,-0.5615971153786874,1.0711730020579495,-0.005230221579253708,-0.9877956473410764,0.9427376937376688,668,736
1631199,Harper Jr.,pooled,-0.15890389175365585,-0.4767187571255554,0.21063366149093962,-0.09541958197354994,-0.4667768991171812,0.21219022269340063,-0.25432347372720576,-0.8248693532634652,0.2200939629387342,110,139
1630178,Maxey,pooled,-0.15900741741037638,-1.497825112393643,1.3034165430120113,1.6047364253244403,0.32017814559041513,2.932650185548606,1.445729007914064,-0.34266093253496605,3.43744956028457,11402,11624
203939,Powell,pooled,-0.16106844969936748,-1.33480120573089,1.1211629469137603,0.8376036027499197,-0.46527863837931244,2.235259816930832,0.6765351530505522,-1.1466920077356857,2.5338317889672948,4212,4191
1630284,Harris,pooled,-0.16203120422161751,-0.8300274848359456,0.6110551858676218,-0.21757147487985307,-1.122175642135517,0.502457949081282,-0.3796026791014706,-1.46747589553889,0.6813621647741817,773,802
1641766,Sanogo,pooled,-0.162932807607839,-0.6488422708152222,0.2515712236711745,0.12903499263382093,-0.16419813079359535,0.5013147395378287,-0.03389781497401806,-0.585173389916787,0.396935031443593,144,167
